date;vac_statut;age;nb_PCR;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;effectif J-7
2021-08-15;Primo dose efficace;[20,39];2183;73;1;0;0;0;1869763
2021-08-15;Primo dose efficace;[40,59];877;32;3;3;1;1;1335149
2021-08-16;Primo dose efficace;[40,59];9710;370;5;4;3;2;1295039
2021-08-17;Primo dose efficace;"[80;+]";733;16;2;2;0;0;123067
2021-08-18;Primo dose efficace;[0,19];3421;143;1;1;0;0;982057
2021-08-18;Primo dose efficace;[20,39];13570;472;3;3;0;0;1957944
2021-08-18;Primo dose efficace;[40,59];6720;229;8;7;1;1;1345286
2021-08-19;Primo dose efficace;[40,59];8747;256;8;7;4;3;1383934
2021-08-20;Primo dose efficace;[20,39];21583;504;4;4;2;2;2090991
2021-08-21;Primo dose efficace;[40,59];5145;122;6;5;5;5;1470680
2021-08-21;Primo dose efficace;"[80;+]";389;13;4;4;0;0;128325
2021-08-22;Primo dose efficace;[0,19];432;6;0;0;0;0;1144711
2021-08-23;Primo dose efficace;[20,39];14544;637;0;0;0;0;2176920
2021-08-23;Primo dose efficace;[40,59];8792;321;7;6;4;4;1475599
2021-08-24;Primo dose efficace;[40,59];6432;236;9;9;0;0;1472660
2021-08-25;Primo dose efficace;[0,19];2827;119;0;0;0;0;1155607
2021-08-25;Primo dose efficace;[20,39];10154;371;2;2;0;0;2189856
2021-08-26;Primo dose efficace;[20,39];12664;387;3;3;0;0;2193361
2021-08-26;Primo dose efficace;[40,59];6850;189;11;9;1;1;1503698
2021-08-26;Primo dose efficace;"[80;+]";512;14;0;0;1;1;129043
2021-08-27;Primo dose efficace;[0,19];4230;131;0;0;0;0;1208121
2021-08-28;Primo dose efficace;[0,19];1974;61;1;1;0;0;1239557
2021-08-29;Primo dose efficace;[20,39];1522;56;4;3;1;1;2260720
2021-08-29;Primo dose efficace;[40,59];738;28;3;3;0;0;1575243
2021-08-29;Primo dose efficace;[60,79];268;7;3;2;3;0;484560
2021-08-29;Primo dose efficace;"[80;+]";140;5;3;2;0;0;134653
2021-05-31;Primo dose récente;[0,19];619;36;0;0;0;0;149224
2021-05-31;Primo dose récente;[20,39];5559;224;0;0;1;0;1557059
2021-06-01;Primo dose récente;[60,79];1130;36;6;4;0;0;916007
2021-06-02;Primo dose récente;[60,79];1016;25;7;6;4;4;859963
2021-06-03;Primo dose récente;[60,79];862;27;4;4;1;1;832406
2021-06-03;Primo dose récente;"[80;+]";195;6;2;1;0;0;96968
2021-06-04;Primo dose récente;[20,39];7145;133;1;1;0;0;1829962
2021-06-05;Primo dose récente;[0,19];383;8;0;0;0;0;194239
2021-06-05;Primo dose récente;[20,39];3285;70;0;0;1;1;1835700
2021-06-05;Primo dose récente;[40,59];2584;62;2;2;1;1;2673252
2021-06-05;Primo dose récente;"[80;+]";132;1;0;0;0;0;93115
2021-06-06;Primo dose récente;[20,39];842;17;0;0;0;0;1784317
2021-06-06;Primo dose récente;[60,79];158;5;1;1;1;1;734663
2021-06-06;Primo dose récente;"[80;+]";61;0;0;0;0;0;89436
2021-06-07;Primo dose récente;[60,79];1263;29;1;1;2;2;750903
2021-06-07;Primo dose récente;"[80;+]";293;3;0;0;0;0;92050
2021-06-08;Primo dose récente;[60,79];895;12;1;1;0;0;733695
2021-06-09;Primo dose récente;[60,79];767;16;2;0;1;1;695006
2021-06-11;Primo dose récente;[60,79];968;10;1;1;0;0;631546
2021-06-12;Primo dose récente;[20,39];3333;40;0;0;0;0;2050002
2021-06-12;Primo dose récente;[40,59];2112;30;2;0;0;0;2259564
2021-06-12;Primo dose récente;"[80;+]";124;2;1;1;0;0;80149
2021-06-13;Primo dose récente;[0,19];82;2;0;0;0;0;236196
2021-06-13;Primo dose récente;[40,59];447;8;2;1;1;0;2143540
2021-06-14;Primo dose récente;"[80;+]";237;4;5;3;0;0;80616
2021-06-15;Primo dose récente;[0,19];451;4;0;0;0;0;256147
2021-06-16;Primo dose récente;[0,19];576;8;0;0;0;0;267046
2021-06-16;Primo dose récente;[20,39];5573;65;0;0;0;0;2189053
2021-06-16;Primo dose récente;[40,59];2793;35;2;2;0;0;2165389
2021-06-16;Primo dose récente;[60,79];753;7;1;0;0;0;576027
2021-06-16;Primo dose récente;"[80;+]";176;1;1;1;0;0;82645
2021-06-17;Primo dose récente;[0,19];886;12;0;0;0;0;274659
2021-06-17;Primo dose récente;[40,59];3071;45;0;0;1;1;2118870
2021-06-18;Primo dose récente;[40,59];3245;21;0;0;0;0;2064066
2021-06-18;Primo dose récente;"[80;+]";171;2;1;1;0;0;79300
2021-06-20;Primo dose récente;[0,19];136;0;0;0;0;0;281075
2021-06-21;Primo dose récente;"[80;+]";220;2;0;0;0;0;74661
2021-06-22;Primo dose récente;[0,19];688;8;0;0;0;0;321057
2021-06-22;Primo dose récente;[60,79];574;7;0;0;1;0;484008
2021-06-24;Primo dose récente;[20,39];4408;28;0;0;0;0;2076334
2021-06-25;Primo dose récente;[0,19];1635;17;0;0;0;0;454703
2021-06-25;Primo dose récente;[40,59];2213;16;1;0;0;0;1634941
2021-06-26;Primo dose récente;[40,59];1355;8;0;0;0;0;1524468
2021-06-26;Primo dose récente;"[80;+]";70;0;0;0;0;0;61758
2021-06-27;Primo dose récente;[20,39];481;4;1;1;0;0;1790960
2021-06-27;Primo dose récente;"[80;+]";44;1;0;0;0;0;59713
2021-06-28;Primo dose récente;[0,19];1559;17;0;0;0;0;533691
2021-06-28;Primo dose récente;[20,39];3056;41;0;0;0;0;1790283
2021-06-28;Primo dose récente;[40,59];1956;28;0;0;0;0;1428926
2021-06-29;Primo dose récente;[40,59];1476;23;0;0;0;0;1367430
2021-07-01;Primo dose récente;[0,19];2623;20;0;0;0;0;628259
2021-07-02;Primo dose récente;[20,39];3664;43;0;0;0;0;1442700
2021-07-02;Primo dose récente;[60,79];468;5;1;1;0;0;315461
2021-07-02;Primo dose récente;"[80;+]";108;0;0;0;0;0;51275
2021-07-03;Primo dose récente;[60,79];290;2;1;1;0;0;293454
2021-07-04;Primo dose récente;[40,59];255;1;0;0;0;0;959668
2021-07-04;Primo dose récente;[60,79];73;0;0;0;0;0;281444
2021-07-04;Primo dose récente;"[80;+]";57;1;0;0;0;0;46166
2021-07-05;Primo dose récente;[20,39];2938;71;0;0;0;0;1226560
2021-07-05;Primo dose récente;[40,59];1835;22;0;0;0;0;960166
2021-07-07;Primo dose récente;[0,19];2475;42;0;0;0;0;725256
2021-07-07;Primo dose récente;[20,39];2931;73;0;0;0;0;1120429
2021-07-08;Primo dose récente;[0,19];3099;52;0;0;0;0;705587
2021-07-08;Primo dose récente;[40,59];1840;25;0;0;0;0;852169
2021-07-08;Primo dose récente;"[80;+]";77;0;0;0;0;0;44107
2021-07-09;Primo dose récente;[40,59];1932;28;0;0;1;1;819816
2021-07-10;Primo dose récente;[20,39];1893;41;0;0;0;0;978375
2021-07-10;Primo dose récente;[40,59];1144;24;2;1;0;0;770069
2021-07-10;Primo dose récente;"[80;+]";88;0;0;0;0;0;40199
2021-07-11;Primo dose récente;[60,79];73;3;0;0;0;0;234065
2021-07-12;Primo dose récente;[0,19];2434;69;0;0;0;0;632215
2021-07-12;Primo dose récente;[20,39];3359;128;0;0;0;0;952453
2021-07-12;Primo dose récente;[40,59];1897;46;2;2;0;0;751180
2021-07-12;Primo dose récente;[60,79];436;9;1;1;0;0;243538
2021-07-12;Primo dose récente;"[80;+]";144;1;0;0;0;0;40401
2021-07-13;Primo dose récente;[0,19];2112;78;0;0;0;0;629853
2021-07-13;Primo dose récente;[60,79];412;4;0;0;0;0;246582
2021-07-14;Primo dose récente;"[80;+]";38;1;0;0;0;0;40708
2021-07-15;Primo dose récente;[0,19];3053;93;1;1;0;0;618320
2021-07-15;Primo dose récente;[40,59];2186;77;1;1;0;0;751763
2021-07-15;Primo dose récente;[60,79];418;6;0;0;0;0;250742
2021-07-17;Primo dose récente;[60,79];277;10;0;0;0;0;242853
2021-07-18;Primo dose récente;[20,39];703;67;1;1;0;0;872886
2021-07-19;Primo dose récente;[0,19];2530;186;0;0;0;0;591943
2021-07-19;Primo dose récente;"[80;+]";172;1;0;0;0;0;40628
2021-07-20;Primo dose récente;[0,19];2207;170;0;0;0;0;613099
2021-07-20;Primo dose récente;[40,59];2404;147;1;1;0;0;779656
2021-07-21;Primo dose récente;[20,39];6787;653;0;0;0;0;973909
2021-07-22;Primo dose récente;"[80;+]";109;1;0;0;0;0;41183
2021-07-24;Primo dose récente;[0,19];2443;152;1;1;0;0;641385
2021-07-25;Primo dose récente;[0,19];513;39;0;0;0;0;631873
2021-07-26;Primo dose récente;[0,19];3472;341;0;0;0;0;670171
2021-07-26;Primo dose récente;[20,39];10013;1136;4;4;0;0;1256406
2021-07-26;Primo dose récente;[40,59];4378;314;5;4;1;1;921430
2021-07-26;Primo dose récente;[60,79];847;42;1;1;0;0;288693
2021-07-27;Primo dose récente;[60,79];719;26;3;2;0;0;303752
2021-07-28;Primo dose récente;"[80;+]";146;4;1;1;0;0;46390
2021-07-29;Primo dose récente;[20,39];13245;928;2;2;3;3;1563997
2021-07-30;Primo dose récente;[40,59];9078;310;7;4;0;0;1149263
2021-07-31;Primo dose récente;[20,39];8643;459;5;4;2;2;1717759
2021-07-31;Primo dose récente;[60,79];581;20;5;3;0;0;341892
2021-08-01;Primo dose récente;[0,19];611;36;1;1;0;0;804879
2021-08-02;Primo dose récente;[0,19];4383;414;0;0;0;0;857762
2021-08-03;Primo dose récente;[60,79];834;73;6;4;7;5;377194
2021-08-04;Primo dose récente;[20,39];9930;945;8;8;2;2;2048605
2021-08-04;Primo dose récente;[40,59];4426;377;3;2;2;2;1358247
2021-08-05;Primo dose récente;[20,39];13019;907;4;4;1;1;2158695
2021-08-05;Primo dose récente;[40,59];6040;348;8;7;2;2;1435057
2021-08-05;Primo dose récente;[60,79];873;62;4;4;0;0;418115
2021-08-06;Primo dose récente;[20,39];17349;861;5;4;2;2;2201983
2021-08-06;Primo dose récente;[40,59];8018;382;8;8;6;5;1466956
2021-08-07;Primo dose récente;[0,19];2847;141;0;0;0;0;1015528
2021-08-07;Primo dose récente;"[80;+]";135;4;1;1;0;0;60739
2021-08-09;Primo dose récente;[20,39];15341;1105;4;3;1;1;2182242
2021-08-09;Primo dose récente;[40,59];8073;558;11;8;3;2;1460810
2021-08-09;Primo dose récente;[60,79];1568;93;7;7;1;1;419884
2021-08-10;Primo dose récente;[20,39];13254;836;3;3;0;0;2204524
2021-08-11;Primo dose récente;[0,19];3137;303;0;0;0;0;1094932
2021-08-11;Primo dose récente;[60,79];1192;66;7;7;2;2;427779
2021-08-13;Primo dose récente;[20,39];16633;661;4;4;1;1;2096336
2021-08-14;Primo dose récente;[60,79];871;34;2;2;0;0;406840
2021-08-15;Primo dose récente;[20,39];1347;81;2;2;0;0;1922070
2021-08-15;Primo dose récente;[60,79];159;7;7;6;0;0;397143
2021-08-15;Primo dose récente;"[80;+]";60;1;0;0;0;0;62794
2021-08-16;Primo dose récente;[20,39];11402;714;1;1;2;2;1947588
2021-08-16;Primo dose récente;[40,59];6760;355;5;5;1;1;1364963
2021-08-16;Primo dose récente;[60,79];1598;70;4;3;2;2;405186
2021-08-17;Primo dose récente;[0,19];2239;218;1;0;0;0;1056475
2021-08-17;Primo dose récente;[40,59];5076;278;7;7;3;0;1347815
2021-08-18;Primo dose récente;[20,39];7547;438;7;7;0;0;1816464
2021-08-18;Primo dose récente;[40,59];4221;224;8;7;2;2;1296110
2021-08-19;Primo dose récente;[0,19];2390;159;0;0;1;1;990667
2021-08-19;Primo dose récente;[20,39];8883;390;3;3;0;0;1726972
2021-08-20;Primo dose récente;"[80;+]";260;9;3;2;0;0;62037
2021-08-21;Primo dose récente;[20,39];4241;187;1;1;2;2;1503330
2021-08-21;Primo dose récente;[60,79];643;22;2;2;0;0;338017
2021-08-21;Primo dose récente;"[80;+]";152;3;2;2;0;0;58755
2021-08-23;Primo dose récente;"[80;+]";319;7;1;1;0;0;58326
2021-08-24;Primo dose récente;[40,59];3075;175;4;4;0;0;1007634
2021-08-24;Primo dose récente;"[80;+]";271;9;4;2;0;0;58301
2021-08-25;Primo dose récente;[0,19];1126;89;1;1;0;0;782506
2021-08-25;Primo dose récente;[40,59];2518;120;1;1;0;0;952363
2021-08-25;Primo dose récente;"[80;+]";219;5;4;4;0;0;56580
2021-08-26;Primo dose récente;[60,79];639;14;0;0;2;2;290879
2021-08-27;Primo dose récente;[20,39];6160;200;3;1;0;0;1154602
2021-08-27;Primo dose récente;[40,59];3447;104;1;0;1;1;847508
2021-08-28;Primo dose récente;[40,59];1734;54;4;3;1;1;779107
2021-08-28;Primo dose récente;"[80;+]";131;4;0;0;1;1;49930
2021-08-29;Primo dose récente;[0,19];124;11;0;0;0;0;614462
2021-05-31;Vaccination complète;[40,59];7135;165;2;1;1;1;1882114
2021-06-01;Vaccination complète;[40,59];6157;103;4;4;1;1;1936687
2021-06-02;Vaccination complète;[0,19];125;2;0;0;0;0;23573
2021-06-02;Vaccination complète;[20,39];3788;45;1;0;0;0;768884
2021-06-02;Vaccination complète;[40,59];6454;97;6;5;0;0;1990136
2021-06-03;Vaccination complète;[20,39];4386;51;3;1;0;0;790990
2021-06-03;Vaccination complète;[40,59];6830;101;4;3;1;0;2044202
2021-06-04;Vaccination complète;[0,19];216;2;0;0;0;0;25988
2021-06-04;Vaccination complète;[40,59];7606;100;3;3;0;0;2111079
2021-06-04;Vaccination complète;[60,79];13991;103;4;4;2;1;5171439
2021-06-06;Vaccination complète;[0,19];20;1;0;0;0;0;27675
2021-06-06;Vaccination complète;[60,79];2110;14;6;3;3;3;5229988
2021-06-06;Vaccination complète;"[80;+]";1824;11;4;3;0;0;2595024
2021-06-07;Vaccination complète;[0,19];139;5;0;0;0;0;28475
2021-06-07;Vaccination complète;[20,39];3886;55;1;1;0;0;847046
2021-06-08;Vaccination complète;[20,39];3287;30;0;0;0;0;875439
2021-06-08;Vaccination complète;[60,79];12055;77;8;7;2;2;5374016
2021-06-09;Vaccination complète;[60,79];10499;67;7;5;0;0;5488627
2021-06-10;Vaccination complète;[0,19];122;0;0;0;0;0;33252
2021-06-11;Vaccination complète;[0,19];177;4;0;0;0;0;35227
2021-06-11;Vaccination complète;[40,59];7040;73;3;3;1;1;2491193
2021-06-11;Vaccination complète;[60,79];13177;65;7;6;2;2;5785424
2021-06-12;Vaccination complète;"[80;+]";4144;12;3;3;1;1;2668205
2021-06-13;Vaccination complète;[20,39];585;3;0;0;0;0;1002241
2021-06-13;Vaccination complète;[60,79];2277;12;1;0;1;1;5899297
2021-06-14;Vaccination complète;[60,79];18103;67;11;8;1;1;6024098
2021-06-14;Vaccination complète;"[80;+]";8156;42;4;3;0;0;2681034
2021-06-16;Vaccination complète;[0,19];100;2;0;0;0;0;43131
2021-06-17;Vaccination complète;[20,39];5302;38;2;2;0;0;1134229
2021-06-18;Vaccination complète;[20,39];4993;34;0;0;1;1;1174081
2021-06-18;Vaccination complète;[40,59];8022;59;1;1;0;0;2974730
2021-06-19;Vaccination complète;[20,39];2703;17;0;0;0;0;1198136
2021-06-19;Vaccination complète;[60,79];10397;21;5;4;1;1;6801881
2021-06-20;Vaccination complète;[0,19];33;1;0;0;0;0;50645
2021-06-20;Vaccination complète;[60,79];2584;11;2;1;2;1;6827641
2021-06-20;Vaccination complète;"[80;+]";1936;8;8;6;0;0;2756559
2021-06-21;Vaccination complète;[0,19];222;0;0;0;0;0;52962
2021-06-21;Vaccination complète;[40,59];8733;59;3;3;1;1;3150628
2021-06-21;Vaccination complète;[60,79];18095;60;6;5;2;1;6990739
2021-06-21;Vaccination complète;"[80;+]";7673;22;4;3;0;0;2770432
2021-06-22;Vaccination complète;[20,39];4023;27;0;0;0;0;1283699
2021-06-22;Vaccination complète;"[80;+]";6158;24;4;3;0;0;2788231
2021-06-23;Vaccination complète;[0,19];200;0;0;0;0;0;58768
2021-06-23;Vaccination complète;[40,59];7032;46;0;0;2;2;3348676
2021-06-23;Vaccination complète;[60,79];10873;42;4;3;2;2;7332804
2021-06-26;Vaccination complète;"[80;+]";4076;18;3;1;0;0;2848769
2021-06-27;Vaccination complète;[20,39];1022;8;0;0;0;0;1486534
2021-06-28;Vaccination complète;[20,39];6787;62;1;1;0;0;1548295
2021-06-28;Vaccination complète;"[80;+]";7641;31;6;2;0;0;2865418
2021-06-29;Vaccination complète;[40,59];9387;44;1;1;0;0;4005368
2021-06-29;Vaccination complète;"[80;+]";6290;20;6;1;0;0;2883839
2021-06-30;Vaccination complète;[20,39];6920;72;1;0;0;0;1689316
2021-07-01;Vaccination complète;[40,59];10141;53;0;0;0;0;4322066
2021-07-01;Vaccination complète;[60,79];8427;48;3;2;3;2;8487287
2021-07-01;Vaccination complète;"[80;+]";4150;26;3;2;0;0;2916836
2021-07-02;Vaccination complète;[20,39];9319;89;1;1;0;0;1855384
2021-07-02;Vaccination complète;[60,79];13771;54;5;4;3;2;8667748
2021-07-02;Vaccination complète;"[80;+]";5680;24;8;8;0;0;2935454
2021-07-03;Vaccination complète;"[80;+]";4021;16;3;2;0;0;2942284
2021-07-04;Vaccination complète;[40,59];2239;15;3;3;1;0;4724548
2021-07-04;Vaccination complète;[60,79];2595;8;2;2;0;0;8757745
2021-07-04;Vaccination complète;"[80;+]";1945;5;3;1;0;0;2943501
2021-07-05;Vaccination complète;[20,39];10410;149;1;1;0;0;2055321
2021-07-05;Vaccination complète;"[80;+]";7671;20;0;0;0;0;2955354
2021-07-06;Vaccination complète;[0,19];830;11;0;0;0;0;123144
2021-07-06;Vaccination complète;[20,39];9135;130;1;1;1;1;2167653
2021-07-07;Vaccination complète;[20,39];10298;123;0;0;0;0;2283316
2021-07-07;Vaccination complète;[40,59];13316;84;1;0;0;0;5375087
2021-07-08;Vaccination complète;"[80;+]";4110;17;4;3;0;0;2995761
2021-07-09;Vaccination complète;[0,19];1664;40;0;0;0;0;168958
2021-07-09;Vaccination complète;[40,59];17057;115;2;1;0;0;5826185
2021-07-09;Vaccination complète;"[80;+]";5239;28;9;6;0;0;3010653
2021-07-10;Vaccination complète;[20,39];8348;86;1;1;0;0;2651309
2021-07-10;Vaccination complète;[40,59];11104;64;2;1;1;0;6027399
2021-07-10;Vaccination complète;[60,79];9577;39;4;3;0;0;9452004
2021-07-10;Vaccination complète;"[80;+]";3863;12;4;2;0;0;3016708
2021-07-11;Vaccination complète;[40,59];2927;29;0;0;0;0;6108104
2021-07-12;Vaccination complète;[0,19];1607;59;0;0;0;0;210637
2021-07-12;Vaccination complète;[20,39];15606;269;0;0;0;0;2847263
2021-07-12;Vaccination complète;[60,79];14034;114;2;1;2;2;9561899
2021-07-12;Vaccination complète;"[80;+]";6290;44;4;3;0;0;3027517
2021-07-13;Vaccination complète;[20,39];15099;274;2;2;0;0;3001741
2021-07-13;Vaccination complète;[60,79];14689;118;5;5;2;2;9681138
2021-07-14;Vaccination complète;[0,19];393;12;0;0;0;0;251116
2021-07-14;Vaccination complète;[20,39];4223;89;0;0;0;0;3152525
2021-07-14;Vaccination complète;[60,79];2997;19;6;6;1;1;9775874
2021-07-14;Vaccination complète;"[80;+]";2125;10;6;5;2;2;3050675
2021-07-15;Vaccination complète;[60,79];11308;153;11;11;1;1;9880842
2021-07-16;Vaccination complète;[20,39];17891;430;2;1;1;1;3466329
2021-07-16;Vaccination complète;"[80;+]";6103;60;8;7;0;0;3075867
2021-07-17;Vaccination complète;[40,59];12409;170;1;1;2;1;7448970
2021-07-18;Vaccination complète;[0,19];387;12;0;0;0;0;324606
2021-07-18;Vaccination complète;[40,59];3429;53;3;3;1;1;7514010
2021-07-19;Vaccination complète;[20,39];17636;682;0;0;0;0;3812941
2021-07-19;Vaccination complète;[60,79];19578;297;8;7;1;1;10133792
2021-07-20;Vaccination complète;[0,19];1989;124;0;0;0;0;367749
2021-07-21;Vaccination complète;"[80;+]";6712;97;16;15;2;2;3109784
2021-07-23;Vaccination complète;[60,79];14724;306;12;9;0;0;10479746
2021-07-24;Vaccination complète;[0,19];1878;69;0;0;0;0;496814
2021-07-24;Vaccination complète;[60,79];10676;171;5;5;5;5;10518660
2021-07-24;Vaccination complète;"[80;+]";4181;59;5;4;0;0;3135286
2021-07-25;Vaccination complète;[20,39];3780;131;4;3;1;1;4664781
2021-07-26;Vaccination complète;[20,39];21261;1003;4;4;0;0;4864164
2021-07-26;Vaccination complète;"[80;+]";9708;201;19;16;1;1;3142926
2021-07-27;Vaccination complète;[40,59];20306;609;10;8;1;1;9131864
2021-07-28;Vaccination complète;[0,19];2760;113;1;1;0;0;622722
2021-07-28;Vaccination complète;[40,59];20139;667;10;7;2;2;9196354
2021-07-28;Vaccination complète;[60,79];13959;455;23;21;7;6;10674300
2021-07-28;Vaccination complète;"[80;+]";7897;160;18;17;2;2;3154534
2021-07-29;Vaccination complète;[0,19];3137;125;0;0;0;0;677242
2021-07-29;Vaccination complète;[40,59];20779;583;11;9;4;3;9390985
2021-07-29;Vaccination complète;[60,79];11172;431;23;20;3;1;10743295
2021-07-30;Vaccination complète;[0,19];4320;116;0;0;0;0;729998
2021-07-30;Vaccination complète;[60,79];14412;480;18;15;7;7;10811350
2021-08-01;Vaccination complète;[0,19];870;14;0;0;0;0;785886
2021-08-01;Vaccination complète;[20,39];4918;131;1;0;0;0;5790578
2021-08-01;Vaccination complète;[60,79];3158;64;13;9;4;4;10845175
2021-08-02;Vaccination complète;[40,59];25119;1063;9;7;1;1;9914311
2021-08-02;Vaccination complète;"[80;+]";9514;304;35;31;2;1;3182604
2021-08-03;Vaccination complète;[40,59];20149;863;10;7;4;4;10085023
2021-08-04;Vaccination complète;[0,19];2824;109;0;0;0;0;964850
2021-08-04;Vaccination complète;"[80;+]";8180;300;28;26;3;2;3196268
2021-08-05;Vaccination complète;"[80;+]";7146;254;30;27;3;3;3204621
2021-08-06;Vaccination complète;[40,59];22262;898;18;17;1;1;10541325
2021-08-06;Vaccination complète;[60,79];14524;654;42;37;6;6;11115804
2021-08-06;Vaccination complète;"[80;+]";7620;270;33;28;2;2;3213068
2021-08-07;Vaccination complète;[20,39];13240;511;10;10;0;0;6842633
2021-08-07;Vaccination complète;[60,79];9556;351;31;28;9;8;11138748
2021-08-08;Vaccination complète;[0,19];832;18;1;1;0;0;1172821
2021-08-08;Vaccination complète;[20,39];4609;185;2;2;0;0;6885826
2021-08-08;Vaccination complète;[60,79];3252;80;20;20;5;5;11143313
2021-08-09;Vaccination complète;"[80;+]";9716;391;49;44;4;3;3221443
2021-08-10;Vaccination complète;[20,39];17825;980;7;7;0;0;7169395
2021-08-10;Vaccination complète;[40,59];18061;924;12;11;4;4;10910170
2021-08-11;Vaccination complète;[0,19];2844;124;0;0;0;0;1381481
2021-08-11;Vaccination complète;[20,39];17910;971;6;4;0;0;7297994
2021-08-12;Vaccination complète;"[80;+]";8128;334;31;27;4;4;3241913
2021-08-13;Vaccination complète;[20,39];21120;991;6;4;1;1;7562848
2021-08-13;Vaccination complète;"[80;+]";8120;354;35;30;2;2;3249073
2021-08-14;Vaccination complète;[40,59];11931;489;15;11;1;1;11331496
2021-08-14;Vaccination complète;[60,79];10086;338;35;28;8;8;11382700
2021-08-15;Vaccination complète;[40,59];3223;140;13;10;4;3;11350885
2021-08-16;Vaccination complète;[20,39];20761;1393;4;4;1;1;7791128
2021-08-16;Vaccination complète;"[80;+]";10658;416;35;28;6;5;3256113
2021-08-17;Vaccination complète;[0,19];2902;146;0;0;0;0;1699257
2021-08-20;Vaccination complète;[0,19];3434;134;1;1;0;0;1871354
2021-08-20;Vaccination complète;[40,59];18719;928;16;12;6;4;11811921
2021-08-20;Vaccination complète;[60,79];14750;644;40;35;7;5;11553965
2021-08-21;Vaccination complète;[20,39];11338;537;7;6;1;1;8363359
2021-08-22;Vaccination complète;[0,19];619;21;0;0;0;0;1929466
2021-08-23;Vaccination complète;[0,19];3790;158;1;1;0;0;1993860
2021-08-24;Vaccination complète;[20,39];16667;924;3;2;0;0;8657174
2021-08-24;Vaccination complète;[40,59];18134;985;14;11;9;8;12077766
2021-08-24;Vaccination complète;"[80;+]";10198;331;30;26;5;5;3289346
2021-08-25;Vaccination complète;[60,79];14132;648;41;36;15;13;11662722
2021-08-26;Vaccination complète;[40,59];15641;861;15;14;3;3;12256985
2021-08-26;Vaccination complète;"[80;+]";8116;305;37;32;1;1;3299121
2021-08-27;Vaccination complète;[40,59];18694;821;11;9;5;4;12357434
2021-08-29;Vaccination complète;[0,19];582;11;1;1;0;0;2290796
2021-08-29;Vaccination complète;[20,39];3612;165;8;6;1;1;9190089
2021-08-29;Vaccination complète;[60,79];3198;86;33;24;10;9;11743995
2021-08-29;Vaccination complète;"[80;+]";2270;50;19;17;1;1;3306446
